SourceNomenCode,DestNomenCode,ReporterISO3,TradeFlow,ProductCode,TradeValue,Quantity,QuantityToken,NetWeight,PartnerISO3,Year
H0,GP,DDR,2,21,180487,6.38E+08,8,6.38E+08,DNK,1988
H0,GP,JPN,2,42,82451.547,1.83E+08,5,,DDR,1988
H0,GP,DDR,2,31,358,146304,8,146304,ANT,1988
H0,GP,JPN,2,29,36962.084,5638512,5,,WLD,1988
H0,GP,DDR,2,8,11,1625,8,1625,WSM,1988
H0,GP,FIN,2,33,1389.32,310411,8,310411,PRT,1988
H0,GP,DDR,2,29,17,3655,8,3655,GIN,1988
H0,GP,DDR,2,33,470,325824,8,325824,GUY,1988
H0,GP,JPN,2,32,328.422,724765,7,579812,ECU,1988
H0,GP,DDR,2,8,13,16101,8,16101,TCD,1988
H0,GP,DDR,2,22,10842,9954323,8,9954323,SGP,1988
H0,GP,DDR,2,42,240,7598,8,7598,HTI,1988
H0,GP,JPN,2,40,1102.315,48615,8,48615,VNM,1988
H0,GP,FIN,2,41,16144.845,1127039,8,1127039,POL,1988
H0,GP,FIN,2,34,465.725,97154,8,97154,POL,1988
H0,GP,FIN,2,35,96680.767,8.91E+07,8,8.91E+07,DDR,1988
H0,GP,DDR,2,19,19,1049,8,1049,COL,1988
H0,GP,JPN,2,41,759.072,79753,8,79753,LCA,1988
H0,GP,DDR,2,26,22,4398,8,4398,EGY,1988
H0,GP,FIN,2,41,104.006,4806,8,4806,SEN,1988
H0,GP,FIN,2,40,1.883,1,8,1,URY,1988
H0,GP,FIN,2,25,7.391,0,-1,,HKG,1988
H0,GP,FIN,2,33,1718.406,0,-1,,KEN,1988
H0,GP,FIN,2,35,839.953,0,-1,,CHE,1988
H0,GP,FIN,2,30,20.14,0,-1,,NOR,1988
H0,GP,JPN,2,41,5.42E+07,4.20E+09,8,4.20E+09,WLD,1988
H0,GP,DDR,2,8,1884,136366,8,136366,KEN,1988
H0,GP,DDR,2,32,3064,2.23E+07,8,2.23E+07,CHL,1988
H0,GP,DDR,2,24,23842,1.10E+08,8,1.10E+08,CHE,1988
H0,GP,JPN,2,29,17711.104,637705,8,637705,DDR,1988
H0,GP,PRT,2,2,0.573,1125,8,1125,AGO,1988
H0,GP,JPN,2,8,83.876,6084,8,6084,USP,1988
H0,GP,DDR,2,3,1088,7738198,8,7738198,HUN,1988
H0,GP,DDR,2,42,8,441,8,441,SPM,1988
H0,GP,PRT,2,31,506.195,748623,8,748623,BUN,1988
H0,GP,PRT,2,34,1635.646,2705218,8,2705218,ZAF,1988
H0,GP,PRT,2,4,5.66,500,8,500,MAR,1988
H0,GP,PRT,2,36,4.888,7000,8,7000,ZAR,1988
H0,GP,PRT,2,7,27.288,41500,8,41500,ISR,1988
H0,GP,PRT,2,31,185.369,164513,8,164513,SGP,1988
H0,GP,PRT,2,35,3411.792,5305972,8,5305972,CHN,1988
H0,GP,PRT,2,33,118.609,54548,8,54548,CRI,1988
H0,GP,PRT,2,25,758.683,716964,8,716964,ECU,1988
H0,GP,DDR,2,28,7,110,8,110,BDI,1988
H0,GP,PRT,2,34,0.976,250,8,250,PNG,1988
H0,GP,JPN,2,5,14.768,2000,8,2000,OAS,1988
H0,GP,PRT,2,39,10.197,304,8,304,EGY,1988
H0,GP,PRT,2,27,11.411,16187,8,16187,USP,1988
H0,GP,PRT,2,27,65.132,19914,8,19914,YUG,1988
H0,GP,PRT,2,30,5.491,3367,7,808,PRK,1988
H0,GP,PRT,2,30,0.672,533,7,128,MOZ,1988
H0,GP,PRT,2,41,66.769,0,-1,,CAN,1988
H0,GP,PRT,2,40,1716.366,0,-1,,WLD,1988
H0,GP,JPN,2,34,14.042,3843,8,3843,CYM,1988
H0,GP,JPN,2,25,7290.209,2338988,8,2338988,PAK,1988
H0,GP,DDR,2,40,1245324.016,2.03E+07,8,2.03E+07,AUT,1988
H0,GP,JPN,2,8,12.863,203,8,203,DOM,1988
H0,GP,AUS,2,25,6.654,0,-1,,SLB,1988
H0,GP,AUS,2,41,882.778,0,-1,,CUB,1988
H0,GP,AUS,2,30,48.176,243258,7,167898,HKG,1988
H0,GP,AUS,2,31,1.842,406,8,406,WLF,1988
H0,GP,AUS,2,25,748.432,1750911,8,1750911,PCE,1988
H0,GP,AUS,2,35,37.524,19199,8,19199,OMN,1988
H0,GP,AUS,2,30,37.695,9544,8,9544,PAK,1988
H0,GP,JPN,2,42,145.364,4625,8,4625,DMA,1988
H0,GP,AUS,2,31,36.012,8887,8,8887,SWE,1988
H0,GP,DDR,2,26,45,37682,7,37682,NIC,1988
H0,GP,DDR,2,32,129,160873,7,128698,LBR,1988
H0,GP,DDR,2,33,37,13262,7,11937,SEN,1988
H0,GP,AUS,2,34,303.967,38200,8,38200,FRA,1988
H0,GP,DDR,2,26,174,1.63E+07,5,16300,PRT,1988
H0,GP,DDR,2,10,121,712053,5,41300,SDN,1988
H0,GP,DDR,2,26,1276,9.22E+07,5,92199,HUN,1988
H0,GP,DDR,2,10,21,591366,5,34300,USA,1988
H0,GP,DDR,2,42,13119,0,-1,,AUS,1988
H0,GP,DDR,2,41,89,0,-1,,CRI,1988
H0,GP,DDR,2,42,1531,0,-1,,QAT,1988
H0,GP,DDR,2,33,473,0,-1,,IRN,1988
H0,GP,DDR,2,41,11,0,-1,,COG,1988
H0,GP,AUS,2,13,0.586,207,8,207,SLB,1988
H0,GP,AUS,2,8,2265.33,783958,8,783958,DDR,1988
H0,GP,JPN,2,41,4.643,49,8,49,TUV,1988
H0,GP,AUS,2,42,2943.458,178433,8,178433,SGP,1988
H0,GP,AUS,2,29,139265.223,3.64E+07,8,3.64E+07,WLD,1988
H0,GP,IND,2,37,24.691,0,-1,,NIC,1988
H0,GP,IND,2,41,4.914,0,-1,,QAT,1988
H0,GP,IND,2,38,269.724,73,5,,MLT,1988
H0,GP,IND,2,37,56.076,17287,5,,ESP,1988
H0,GP,IND,2,41,0.777,41,8,41,BOL,1988
H0,GP,IND,2,25,9149.264,3802019,8,3802019,NLD,1988
H0,GP,IND,2,19,23543.994,2.42E+07,8,2.42E+07,MYS,1988
H0,GP,IND,2,8,19.726,1699,8,1699,TCD,1988
H0,GP,IND,2,2,2050.049,1.58E+07,8,1.58E+07,WLD,1988
H0,GP,IND,2,38,121865.962,4.13E+07,8,4.13E+07,WLD,1988
H0,GP,IND,2,40,9.715,1000,8,1000,LBN,1988
H0,GP,CHE,2,33,65.973,0,-1,,DNK,1988
H0,GP,CHE,2,41,51.961,0,-1,,ETF,1988
H0,GP,CHE,2,29,34.977,0,-1,,NGA,1988
H0,GP,CHE,2,42,19925.324,0,-1,,SGP,1988
H0,GP,CHE,2,36,942.921,108177,8,108177,CAN,1988
H0,GP,CHE,2,41,740.349,19787,8,19787,MWI,1988
H0,GP,CHE,2,31,67.81,33741,8,33741,NER,1988
H0,GP,CHE,2,41,3133.124,588520,8,588520,SDN,1988
H0,GP,CHE,2,25,590.54,123255,8,123255,BHR,1988
H0,GP,CHE,2,27,207.825,8730,8,8730,ISL,1988
H0,GP,CHE,2,18,22.073,15963,8,15963,VEN,1988
H0,GP,CHE,2,31,427.052,139986,8,139986,VEN,1988
H0,GP,CHE,2,37,6919.843,1125052,8,1125052,EGY,1988
H0,GP,CHE,2,40,31731.706,56166,8,56166,OAS,1988
H0,GP,CHE,2,25,18137.353,4403482,8,4403482,CAN,1988
H0,GP,CHE,2,28,5.445,67,8,67,NER,1988
H0,GP,CHE,2,24,1.602,4000,8,4000,URY,1988
H0,GP,CHE,2,39,9.791,210,8,210,HTI,1988
H0,GP,CHE,2,39,2.726,74,8,74,PHL,1988
H0,GP,CHE,2,39,6.983,39,8,39,MAC,1988
H0,GP,CHE,2,37,111576.604,1.58E+07,8,1.58E+07,AUT,1988
H0,GP,CHE,2,13,0.53,40,8,40,THA,1988
H0,GP,CHE,2,39,0.684,21,8,21,USP,1988
H0,GP,CHE,2,25,1.007,78,8,78,DJI,1988
H0,GP,JPN,2,40,7658.041,0,-1,,AUT,1988
H0,GP,JPN,2,42,32.689,0,-1,,MLT,1988
H0,GP,JPN,2,42,159.312,0,-1,,SVU,1988
H0,GP,JPN,2,42,3747.039,0,-1,,AUS,1988
H0,GP,JPN,2,40,21.855,0,-1,,VCT,1988
H0,GP,JPN,2,42,347.506,722,2,,ITA,1988
H0,GP,JPN,2,42,16.165,261,2,,MEX,1988
H0,GP,JPN,2,42,1259.413,20999,2,,GBR,1988
H0,GP,JPN,2,37,7.571,109,5,,BHR,1988
H0,GP,ISL,2,40,15.204,175,8,175,CAN,1988
H0,GP,ISL,2,33,21.501,4187,8,4187,ITA,1988
H0,GP,ISL,2,33,370.83,79100,8,79100,NOR,1988
H0,GP,KOR,2,36,5.069,0,-1,,PHL,1988
H0,GP,KOR,2,42,2.095,0,-1,,SLE,1988
H0,GP,KOR,2,42,13073.24,2577715,8,2577715,UNS,1988
H0,GP,KOR,2,26,36.781,35078,7,35078,CMR,1988
H0,GP,KOR,2,25,4.071,1000,7,1000,THA,1988
H0,GP,KOR,2,33,252.717,1.23E+07,8,1.23E+07,MAC,1988
H0,GP,KOR,2,29,216.888,39005,8,39005,TGO,1988
H0,GP,KOR,2,37,453.108,195343,8,195343,SEN,1988
H0,GP,KOR,2,8,14.385,2812,8,2812,JOR,1988
H0,GP,KOR,2,27,12225.414,2434298,8,2434298,FIN,1988
H0,GP,KOR,2,36,96.703,33527,8,33527,ESP,1988
H0,GP,KOR,2,38,4933.996,3185283,8,3185283,MYS,1988
H0,GP,KOR,2,34,9289.612,1.42E+07,8,1.42E+07,GBR,1988
H0,GP,KOR,2,28,5673.393,1824109,8,1824109,SGP,1988
H0,GP,KOR,2,36,5.197,2000,8,2000,LBN,1988
H0,GP,GRC,2,18,11.104,64000,8,64000,ARG,1988
H0,GP,GRC,2,30,240.834,52580,8,52580,BHS,1988
H0,GP,GRC,2,4,491.935,493687,8,493687,IRL,1988
H0,GP,GRC,2,42,7.056,0,-1,,IRL,1988
H0,GP,GRC,2,25,6947.839,1.07E+07,8,1.07E+07,JPN,1988
H0,GP,GRC,2,22,15.001,5000,8,5000,KWT,1988
H0,GP,GRC,2,41,31.98,2858,8,2858,VUT,1988
H0,GP,GRC,2,26,123.498,1166385,7,1165000,PAN,1988
H0,GP,GRC,2,26,7.077,394000,5,394,PHL,1988
H0,GP,GRC,2,21,42.85,19875,8,19875,ZAF,1988
H0,GP,GRC,2,40,9.988,1125,8,1125,ZAF,1988
H0,GP,GRC,2,18,71.785,419945,8,419945,CHE,1988
H0,GP,GRC,2,35,33712.065,8.19E+07,8,8.19E+07,SVU,1988
H0,GP,DDR,2,18,389,2384130,8,2384130,CYP,1988
H0,GP,DDR,2,42,9014,528951,8,528951,CSK,1988
H0,GP,DDR,2,28,1495,18310,8,18310,JOR,1988
H0,GP,DDR,2,36,37278,1.55E+07,8,1.55E+07,IRQ,1988
H0,GP,DDR,2,41,483314,2.44E+07,8,2.44E+07,HUN,1988
H0,GP,DDR,2,28,557,25397,8,25397,PAN,1988
H0,GP,FIN,2,28,40350.251,574551,8,574551,GBR,1988
H0,GP,JPN,2,29,1794.02,507816,5,,ARE,1988
H0,GP,DDR,2,24,9,27000,8,27000,JPN,1988
H0,GP,JPN,2,8,979.629,170794,5,,FRA,1988
H0,GP,DDR,2,37,2176,724487,8,724487,CAF,1988
H0,GP,FIN,2,40,55662.904,1218610,8,1218610,FRA,1988
H0,GP,DDR,2,39,175,10762,8,10762,SYR,1988
H0,GP,FIN,2,4,7.48,2500,8,2500,BLX,1988
H0,GP,DDR,2,42,80,1291,8,1291,MDV,1988
H0,GP,JPN,2,38,217.861,32,5,,BLZ,1988
H0,GP,DDR,2,18,14,42800,8,42800,BFA,1988
H0,GP,JPN,2,41,151.436,227,5,,HTI,1988
H0,GP,DDR,2,42,130,6887,8,6887,BDI,1988
H0,GP,JPN,2,34,140992.331,2.22E+09,8,2.22E+09,HKG,1988
H0,GP,DDR,2,41,643,19915,8,19915,LCA,1988
H0,GP,DDR,2,38,4689,177609,8,177609,PRK,1988
H0,GP,FIN,2,42,36.331,5585,8,5585,EGY,1988
H0,GP,FIN,2,40,91.413,498,8,498,SDN,1988
H0,GP,FIN,2,33,409.777,68756,8,68756,KWT,1988
H0,GP,FIN,2,42,85.394,16018,8,16018,KWT,1988
H0,GP,JPN,2,30,8.96,941,8,941,MOZ,1988
H0,GP,FIN,2,31,104.963,214386,8,214386,COG,1988
H0,GP,FIN,2,31,2971.458,4359969,8,4359969,SEN,1988
H0,GP,FIN,2,30,16.895,11062,8,11062,ZAF,1988
H0,GP,FIN,2,31,211.11,285565,8,285565,UGA,1988
H0,GP,JPN,2,42,149.789,1136,8,1136,BGR,1988
H0,GP,JPN,2,28,1963.043,26762,8,26762,YDR,1988
H0,GP,DDR,2,32,128,1936000,8,1936000,FRO,1988
H0,GP,DDR,2,42,252,83076,8,83076,MOZ,1988
H0,GP,FIN,2,30,234.376,1050418,7,630125,CYP,1988
H0,GP,FIN,2,33,2.316,1389,7,1250,MOZ,1988
H0,GP,FIN,2,34,8.27,0,-1,,LBY,1988
H0,GP,FIN,2,37,89.327,0,-1,,PRT,1988
H0,GP,FIN,2,33,1470.144,0,-1,,THA,1988
H0,GP,DDR,2,26,16302,1475187,8,1475187,CMR,1988
H0,GP,JPN,2,4,291.648,87913,8,87913,BLX,1988
H0,GP,PRT,2,30,628022.316,5.93E+08,8,5.93E+08,WLD,1988
H0,GP,DDR,2,19,48,42000,8,42000,THA,1988
H0,GP,DDR,2,39,23,2784,8,2784,ANT,1988
H0,GP,JPN,2,35,406485.495,5.59E+08,8,5.59E+08,THA,1988
H0,GP,PRT,2,33,6021.662,3575804,8,3575804,CPV,1988
H0,GP,DDR,2,12,71,8125,8,8125,CAN,1988
H0,GP,PRT,2,8,504.234,392835,8,392835,ITA,1988
H0,GP,PRT,2,27,86192.243,7450347,8,7450347,NLD,1988
H0,GP,JPN,2,39,1.639,42,8,42,TUV,1988
H0,GP,DDR,2,15,375,1810699,8,1810699,ESP,1988
H0,GP,PRT,2,37,16.816,6312,8,6312,ARG,1988
H0,GP,PRT,2,41,355.974,60672,8,60672,MWI,1988
H0,GP,PRT,2,42,32.044,8312,8,8312,EGY,1988
H0,GP,PRT,2,30,170225.113,1.61E+09,7,9.40E+08,WLD,1988
H0,GP,PRT,2,32,1.042,498,7,398,CHL,1988
H0,GP,PRT,2,26,8.445,5062,7,5062,FJI,1988
H0,GP,PRT,2,26,10.839,6750,7,6750,MUS,1988
H0,GP,PRT,2,42,855.631,0,-1,,CAN,1988
H0,GP,PRT,2,42,174.065,0,-1,,FIN,1988
H0,GP,PRT,2,40,135.526,0,-1,,ITA,1988
H0,GP,PRT,2,41,4.926,0,-1,,KOR,1988
H0,GP,DDR,2,29,16,637,8,637,ATG,1988
H0,GP,JPN,2,8,4.144,39,8,39,ATG,1988
H0,GP,DDR,2,30,817852.992,4.00E+08,8,4.00E+08,NLD,1988
H0,GP,AUS,2,42,232.499,0,-1,,IND,1988
H0,GP,AUS,2,25,12.625,19140,7,19140,KOR,1988
H0,GP,AUS,2,25,197.903,316603,7,316603,OAS,1988
H0,GP,AUS,2,22,6012.233,5048539,8,5048539,IRN,1988
H0,GP,AUS,2,25,76.11,356971,8,356971,TUV,1988
H0,GP,AUS,2,38,8.61,348,8,348,WLF,1988
H0,GP,AUS,2,20,18.971,49781,8,49781,BGD,1988
H0,GP,AUS,2,7,1147.095,1518625,8,1518625,ISR,1988
H0,GP,AUS,2,18,165.719,1082062,8,1082062,LKA,1988
H0,GP,AUS,2,7,1841.293,1276062,8,1276062,BLX,1988
H0,GP,DDR,2,28,24,272,8,272,BGD,1988
H0,GP,AUS,2,4,1043.797,675218,8,675218,CHE,1988
H0,GP,DDR,2,33,72,39730,7,35761,TZA,1988
H0,GP,DDR,2,26,253,239899,7,238992,GHA,1988
H0,GP,DDR,2,25,701,678961,7,678961,ESP,1988
H0,GP,DDR,2,26,34,26181,7,26108,TUN,1988
H0,GP,DDR,2,13,85938,1.19E+09,7,8.42E+08,AUT,1988
H0,GP,DDR,2,34,15,18086,7,18800,AUS,1988
H0,GP,DDR,2,32,9278,1.31E+07,7,1.05E+07,DZA,1988
H0,GP,DDR,2,34,34,58584,7,60898,CHL,1988
H0,GP,DDR,2,26,242,2.21E+07,5,22101,GLP,1988
H0,GP,DDR,2,36,201,0,-1,,CHL,1988
H0,GP,DDR,2,9,11,0,-1,,BGD,1988
H0,GP,DDR,2,36,15,0,-1,,ANT,1988
H0,GP,AUS,2,30,118.98,44715,8,44715,NLD,1988
H0,GP,DDR,2,42,125027,0,-1,,NLD,1988
H0,GP,DDR,2,18,454,0,-1,,NLD,1988
H0,GP,AUS,2,25,27326.737,2.96E+07,8,2.96E+07,CAN,1988
H0,GP,DDR,2,36,2,0,-1,,ATG,1988
H0,GP,AUS,2,41,33291.821,3537132,8,3537132,IDN,1988
H0,GP,AUS,2,25,309797.343,1.25E+08,8,1.25E+08,JPN,1988
H0,GP,AUS,2,32,2.447,565,8,565,FJI,1988
H0,GP,JPN,2,42,9.202,304,8,304,COG,1988
H0,GP,AUS,2,8,2033.36,1278638,8,1278638,NZL,1988
H0,GP,AUS,2,25,826447.478,5.19E+08,8,5.19E+08,WLD,1988
H0,GP,JPN,2,26,7.735,32000,8,32000,IDN,1988
H0,GP,DDR,2,18,18,97206,8,97206,GHA,1988
H0,GP,JPN,2,29,1.615,31,8,31,HTI,1988
H0,GP,JPN,2,32,1080.471,1.69E+07,8,1.69E+07,SGP,1988
H0,GP,IND,2,42,2.878,0,-1,,IDN,1988
H0,GP,IND,2,29,1624.048,285104,6,,BLX,1988
H0,GP,IND,2,29,273.616,50065,6,,NZL,1988
H0,GP,IND,2,41,48.976,17788,5,,CYP,1988
H0,GP,IND,2,28,2442.711,692389,5,,OMN,1988
H0,GP,IND,2,34,5.51,4600,5,,CAN,1988
H0,GP,IND,2,33,855.317,2718178,5,,SGP,1988
H0,GP,IND,2,26,274.357,6.82E+07,5,68222,OMN,1988
H0,GP,IND,2,29,7.055,648,8,648,BRN,1988
H0,GP,IND,2,39,566.43,484591,8,484591,ZAR,1988
H0,GP,IND,2,33,729.245,832180,8,832180,IRN,1988
H0,GP,IND,2,39,53.889,33874,8,33874,MOZ,1988
H0,GP,IND,2,27,20.025,2562,8,2562,REU,1988
H0,GP,IND,2,21,89.186,298000,8,298000,SYC,1988
H0,GP,IND,2,10,92.876,4562,8,4562,TUR,1988
H0,GP,IND,2,42,48.463,2188,8,2188,AUT,1988
H0,GP,IND,2,4,76.164,20002,8,20002,GRC,1988
H0,GP,IND,2,21,2558.714,1.06E+07,8,1.06E+07,KWT,1988
H0,GP,IND,2,42,2.653,1187,8,1187,GRC,1988
H0,GP,CHE,2,41,10.017,0,-1,,NPL,1988
H0,GP,CHE,2,42,4.043,0,-1,,NER,1988
H0,GP,CHE,2,29,216.198,0,-1,,SGP,1988
H0,GP,CHE,2,36,19161.596,0,-1,,SWE,1988
H0,GP,CHE,2,25,224.304,208694,7,208694,BLX,1988
H0,GP,CHE,2,22,11544.548,6773239,7,6571704,DDR,1988
H0,GP,CHE,2,16,3.722,2980,7,2562,DDR,1988
H0,GP,CHE,2,33,14.637,14582,7,13125,URY,1988
H0,GP,CHE,2,42,3.639,10625,8,10625,CAF,1988
H0,GP,CHE,2,40,453.127,2932,8,2932,ETF,1988
H0,GP,CHE,2,25,11.245,2713,8,2713,NPL,1988
H0,GP,CHE,2,34,14.501,11750,8,11750,SHN,1988
H0,GP,CHE,2,29,50.297,2593,8,2593,SEN,1988
H0,GP,CHE,2,33,245.6,55724,8,55724,BFA,1988
H0,GP,CHE,2,27,1553.261,117164,8,117164,CYP,1988
H0,GP,CHE,2,26,154.428,8312,8,8312,CYP,1988
H0,GP,CHE,2,34,674.476,253428,8,253428,IRQ,1988
H0,GP,CHE,2,25,1871.73,76477,8,76477,IRN,1988
H0,GP,CHE,2,29,148.042,1663,8,1663,CHN,1988
H0,GP,CHE,2,18,16.356,6776,8,6776,DZA,1988
H0,GP,CHE,2,30,65.511,63713,8,63713,BGR,1988
H0,GP,CHE,2,40,9289.218,88371,8,88371,CAN,1988
H0,GP,CHE,2,30,5594.713,845050,8,845050,SWE,1988
H0,GP,CHE,2,28,194.867,2133,8,2133,TUR,1988
H0,GP,CHE,2,40,9.435,99,8,99,JAM,1988
H0,GP,CHE,2,10,1948.243,1021620,8,1021620,GBR,1988
H0,GP,CHE,2,20,1.15,79,8,79,COL,1988
H0,GP,CHE,2,36,89842.995,4.50E+07,8,4.50E+07,ITA,1988
H0,GP,CHE,2,38,2.275,17,8,17,DMA,1988
H0,GP,CHE,2,12,215.634,65886,8,65886,DDR,1988
H0,GP,CHE,2,42,16.247,1812,8,1812,AFG,1988
H0,GP,CHE,2,26,0.564,50,8,50,BFA,1988
H0,GP,CHE,2,1,18.004,5885,8,5885,WLD,1988
H0,GP,CHE,2,32,5.62,66,8,66,IRQ,1988
H0,GP,CHE,2,9,73.399,6,8,6,DDR,1988
H0,GP,FIN,2,36,127743.582,5.66E+07,8,5.66E+07,SWE,1988
H0,GP,FIN,2,18,430.148,8459436,8,8459436,NOR,1988
H0,GP,JPN,2,39,73.778,0,-1,,SAU,1988
H0,GP,JPN,2,33,24054.861,2478580,2,,CHE,1988
H0,GP,JPN,2,31,13.605,329,5,,ECU,1988
H0,GP,DDR,2,26,7,2312,8,2312,SVU,1988
H0,GP,DDR,2,20,7,23101,8,23101,COG,1988
H0,GP,ISL,2,19,5514.27,2347143,8,2347143,WLD,1988
H0,GP,ISL,2,26,3.402,11905,7,11875,CAN,1988
H0,GP,KOR,2,41,26.061,0,-1,,SEN,1988
H0,GP,KOR,2,40,18.895,699,8,699,GUY,1988
H0,GP,KOR,2,30,46.959,43686,8,43686,VUT,1988
H0,GP,KOR,2,33,49.239,26248,8,26248,TON,1988
H0,GP,KOR,2,34,7.213,1757,8,1757,PRY,1988
H0,GP,KOR,2,42,1765.427,190779,8,190779,IND,1988
H0,GP,KOR,2,40,29729.018,7138403,8,7138403,KWT,1988
H0,GP,KOR,2,29,66055.3,8970262,8,8970262,SWE,1988
H0,GP,KOR,2,5,147.913,54607,8,54607,UNS,1988
H0,GP,HTI,2,25,894.164,2400165,8,2400165,WLD,1988
H0,GP,GRC,2,28,17292.441,537647,8,537647,DNK,1988
H0,GP,GRC,2,27,1796.11,474241,8,474241,TUR,1988
H0,GP,GRC,2,35,79.825,130605,8,130605,EGY,1988
H0,GP,DDR,2,10,4882,2020638,8,2020638,CSK,1988
H0,GP,DDR,2,41,556344,2.13E+07,8,2.13E+07,BRA,1988
H0,GP,DDR,2,31,41,21127,8,21127,DMA,1988
H0,GP,DDR,2,41,283053,2.16E+07,8,2.16E+07,IRL,1988
H0,GP,DDR,2,39,2596,116531,8,116531,ZAR,1988
H0,GP,JPN,2,37,1996.42,186385,8,186385,ETF,1988
H0,GP,DDR,2,24,23060,9.46E+07,8,9.46E+07,ARE,1988
H0,GP,JPN,2,42,172.191,687672,5,,SYR,1988
H0,GP,JPN,2,42,3.535,90996,5,,TON,1988
H0,GP,JPN,2,40,409.791,3302,5,,UGA,1988
H0,GP,DDR,2,34,3577,3231699,8,3231699,JOR,1988
H0,GP,DDR,2,39,81,4479,8,4479,GNB,1988
H0,GP,JPN,2,40,154303.099,6040397,5,,SAU,1988
H0,GP,JPN,2,40,127472.552,1.80E+08,5,,ESP,1988
H0,GP,DDR,2,19,6903,7631206,8,7631206,BGR,1988
H0,GP,DDR,2,28,113,3190,8,3190,CMR,1988
H0,GP,DDR,2,25,1024,273036,8,273036,AND,1988
H0,GP,DDR,2,26,10,3375,8,3375,MAR,1988
H0,GP,DDR,2,34,40,6139,8,6139,CAF,1988
H0,GP,JPN,2,32,1.717,121,7,97,BRA,1988
H0,GP,JPN,2,33,390.562,1056252,7,1202625,VNM,1988
H0,GP,JPN,2,34,58.532,5444,8,5444,AND,1988
H0,GP,DDR,2,10,155,44990,8,44990,IRL,1988
H0,GP,FIN,2,34,34.817,121952,8,121952,KOR,1988
H0,GP,FIN,2,34,695.986,17911,8,17911,ISR,1988
H0,GP,FIN,2,29,10.541,1311,8,1311,BRA,1988
H0,GP,DDR,2,31,58,6416,8,6416,MDV,1988
H0,GP,DDR,2,10,91,33982,8,33982,URY,1988
H0,GP,FIN,2,42,26.819,1453,8,1453,LBN,1988
H0,GP,FIN,2,37,49.728,1246,8,1246,ARG,1988
H0,GP,FIN,2,39,459.883,24000,8,24000,GIB,1988
H0,GP,FIN,2,37,4.692,1687,8,1687,ANT,1988
H0,GP,FIN,2,41,2139.521,186343,8,186343,PHL,1988
H0,GP,JPN,2,36,18.521,655,8,655,ANT,1988
H0,GP,FIN,2,36,2.936,199,8,199,EGY,1988
H0,GP,JPN,2,25,19492.549,5379947,8,5379947,AUS,1988
H0,GP,FIN,2,33,4.068,0,-1,,BRB,1988
H0,GP,FIN,2,30,25.717,0,-1,,DDR,1988
H0,GP,DDR,2,32,1140,1352000,8,1352000,TZA,1988
H0,GP,DDR,2,8,1205,132596,8,132596,SYR,1988
H0,GP,DDR,2,1,36,61000,8,61000,NOR,1988
H0,GP,DDR,2,32,3150,2540000,8,2540000,OAS,1988
H0,GP,PRT,2,14,3146.314,364189,8,364189,FRA,1988
H0,GP,JPN,2,28,16.499,931,8,931,BGD,1988
H0,GP,DDR,2,14,579,683507,8,683507,CSK,1988
H0,GP,JPN,2,36,10.6,1187,8,1187,CMR,1988
H0,GP,DDR,2,28,38,779,8,779,RWA,1988
H0,GP,JPN,2,39,2412.545,132960,8,132960,FIN,1988
H0,GP,DDR,2,5,78,140800,8,140800,CAN,1988
H0,GP,DDR,2,29,1,15,8,15,COG,1988
H0,GP,PRT,2,30,5822.756,2632597,8,2632597,CAN,1988
H0,GP,PRT,2,29,10036.897,610030,8,610030,FIN,1988
H0,GP,JPN,2,21,1.701,699,8,699,PRT,1988
H0,GP,PRT,2,27,1478.507,179608,8,179608,ISL,1988
H0,GP,PRT,2,20,159.848,48835,8,48835,MAC,1988
H0,GP,PRT,2,21,446.987,151320,8,151320,VEN,1988
H0,GP,PRT,2,40,867.94,20761,8,20761,OAS,1988
H0,GP,PRT,2,35,2477.831,4842784,8,4842784,DZA,1988
H0,GP,PRT,2,35,11.387,21011,8,21011,CMR,1988
H0,GP,PRT,2,33,10.01,5062,8,5062,GRD,1988
H0,GP,PRT,2,33,1811.191,1156386,8,1156386,IRQ,1988
H0,GP,PRT,2,22,21.548,11250,8,11250,MEX,1988
H0,GP,PRT,2,37,48.99,22500,8,22500,ZMB,1988
H0,GP,PRT,2,13,5.97,19162,7,14375,AGO,1988
H0,GP,PRT,2,30,19.443,180238,7,120744,UNS,1988
H0,GP,AUS,2,42,136.024,0,-1,,CHN,1988
H0,GP,DDR,2,42,2654812,3.65E+08,8,3.65E+08,WLD,1988
H0,GP,AUS,2,36,0.927,0,-1,,WSM,1988
H0,GP,DDR,2,28,43,1351,8,1351,SDN,1988
H0,GP,AUS,2,33,18.572,20595,7,18132,NFK,1988
H0,GP,AUS,2,28,0.938,21,8,21,NIU,1988
H0,GP,AUS,2,37,345.806,104920,8,104920,VNM,1988
H0,GP,AUS,2,20,68.736,25081,8,25081,TUV,1988
H0,GP,AUS,2,37,8.505,589,8,589,EGY,1988
H0,GP,AUS,2,4,3874.605,1.44E+07,8,1.44E+07,PRT,1988
H0,GP,AUS,2,20,2030.014,738486,8,738486,PCE,1988
H0,GP,AUS,2,40,18.126,210,8,210,MUS,1988
H0,GP,DDR,2,25,28,27998,7,27998,PRT,1988
H0,GP,DDR,2,33,4597,2890516,7,2317447,USA,1988
H0,GP,DDR,2,32,7,9765,7,7812,GRD,1988
